"0","samples <- rnorm(100, mean=0, sd=1)
hist(samples)
write.csv(samples)
"
"1",""""",""x""
"
"1","""1"","
"1","1.73312665757114"
"1","
"
"1","""2"","
"1","2.91260385234384"
"1","
"
"1","""3"","
"1","-1.74503094796469"
"1","
"
"1","""4"","
"1","0.271410181234465"
"1","
"
"1","""5"","
"1","-1.4994741522737"
"1","
"
"1","""6"","
"1","-0.817540882512539"
"1","
"
"1","""7"","
"1","-1.43262219894734"
"1","
"
"1","""8"","
"1","-0.702619381809092"
"1","
"
"1","""9"","
"1","-1.31985598926587"
"1","
"
"1","""10"","
"1","-0.201399547853091"
"1","
"
"1","""11"","
"1","0.943878154736676"
"1","
"
"1","""12"","
"1","1.23819487063411"
"1","
"
"1","""13"","
"1","-1.1598973416643"
"1","
"
"1","""14"","
"1","-0.0836203976667618"
"1","
"
"1","""15"","
"1","-2.93965893967271"
"1","
"
"1","""16"","
"1","-0.1190540346576"
"1","
"
"1","""17"","
"1","0.747396729709876"
"1","
"
"1","""18"","
"1","0.56121307209123"
"1","
"
"1","""19"","
"1","0.0621625358817018"
"1","
"
"1","""20"","
"1","2.81543081981123"
"1","
"
"1","""21"","
"1","-0.733977907321074"
"1","
"
"1","""22"","
"1","0.1793200572414"
"1","
"
"1","""23"","
"1","0.0453147508526365"
"1","
"
"1","""24"","
"1","-0.11228630991105"
"1","
"
"1","""25"","
"1","-0.821807653202761"
"1","
"
"1","""26"","
"1","1.07007897060769"
"1","
"
"1","""27"","
"1","1.49767481119786"
"1","
"
"1","""28"","
"1","0.0366414766825482"
"1","
"
"1","""29"","
"1","0.944801216660085"
"1","
"
"1","""30"","
"1","0.628294455969377"
"1","
"
"1","""31"","
"1","1.34954531516388"
"1","
"
"1","""32"","
"1","1.45417946089571"
"1","
"
"1","""33"","
"1","1.50877228213555"
"1","
"
"1","""34"","
"1","0.303350451656652"
"1","
"
"1","""35"","
"1","-0.539204847368224"
"1","
"
"1","""36"","
"1","-0.0149654929613122"
"1","
"
"1","""37"","
"1","0.0821084078569293"
"1","
"
"1","""38"","
"1","0.701551533941676"
"1","
"
"1","""39"","
"1","0.232625117036457"
"1","
"
"1","""40"","
"1","1.19929176797684"
"1","
"
"1","""41"","
"1","0.317970934462629"
"1","
"
"1","""42"","
"1","-1.14728656745172"
"1","
"
"1","""43"","
"1","-0.459466715602871"
"1","
"
"1","""44"","
"1","1.32290760637311"
"1","
"
"1","""45"","
"1","-2.89957542054066"
"1","
"
"1","""46"","
"1","-0.599985687057457"
"1","
"
"1","""47"","
"1","1.26333549517547"
"1","
"
"1","""48"","
"1","-0.180944294363368"
"1","
"
"1","""49"","
"1","-0.179709446874529"
"1","
"
"1","""50"","
"1","-0.139311875836162"
"1","
"
"1","""51"","
"1","0.916865612963147"
"1","
"
"1","""52"","
"1","-0.267312707245841"
"1","
"
"1","""53"","
"1","1.09529900265838"
"1","
"
"1","""54"","
"1","0.382820524696137"
"1","
"
"1","""55"","
"1","-0.592861121932615"
"1","
"
"1","""56"","
"1","0.548164416761997"
"1","
"
"1","""57"","
"1","1.82517521550454"
"1","
"
"1","""58"","
"1","0.212534062244102"
"1","
"
"1","""59"","
"1","0.293231321345427"
"1","
"
"1","""60"","
"1","-0.198690334086687"
"1","
"
"1","""61"","
"1","1.00905976878595"
"1","
"
"1","""62"","
"1","0.245513980414586"
"1","
"
"1","""63"","
"1","-0.391875822390387"
"1","
"
"1","""64"","
"1","-1.5084170095178"
"1","
"
"1","""65"","
"1","-0.336838190828422"
"1","
"
"1","""66"","
"1","0.111264113116475"
"1","
"
"1","""67"","
"1","0.840206964133943"
"1","
"
"1","""68"","
"1","0.915989483884712"
"1","
"
"1","""69"","
"1","-1.63880547875368"
"1","
"
"1","""70"","
"1","-0.297208919883631"
"1","
"
"1","""71"","
"1","0.853071844700486"
"1","
"
"1","""72"","
"1","0.34963611095015"
"1","
"
"1","""73"","
"1","0.72197610545051"
"1","
"
"1","""74"","
"1","2.8298701372152"
"1","
"
"1","""75"","
"1","-0.683462975457539"
"1","
"
"1","""76"","
"1","0.199238478219124"
"1","
"
"1","""77"","
"1","-0.545570988408538"
"1","
"
"1","""78"","
"1","0.919992884350869"
"1","
"
"1","""79"","
"1","0.755003281767177"
"1","
"
"1","""80"","
"1","0.587970578461689"
"1","
"
"1","""81"","
"1","0.268869432489887"
"1","
"
"1","""82"","
"1","-0.395453044023394"
"1","
"
"1","""83"","
"1","0.327581827869457"
"1","
"
"1","""84"","
"1","0.336211042883505"
"1","
"
"1","""85"","
"1","1.04821800602257"
"1","
"
"1","""86"","
"1","-0.327947125658351"
"1","
"
"1","""87"","
"1","0.353089195848807"
"1","
"
"1","""88"","
"1","1.23964921124907"
"1","
"
"1","""89"","
"1","0.0322499681839224"
"1","
"
"1","""90"","
"1","1.87365545260063"
"1","
"
"1","""91"","
"1","-1.58425084778938"
"1","
"
"1","""92"","
"1","-0.88728869105842"
"1","
"
"1","""93"","
"1","1.44150215552777"
"1","
"
"1","""94"","
"1","0.408752099313299"
"1","
"
"1","""95"","
"1","0.136262108300651"
"1","
"
"1","""96"","
"1","1.07194567014901"
"1","
"
"1","""97"","
"1","0.52721743908423"
"1","
"
"1","""98"","
"1","-1.14064190602735"
"1","
"
"1","""99"","
"1","-0.263778396830811"
"1","
"
"1","""100"","
"1","0.00365939513522769"
"1","
"
